,tags,name,udc
2861,"['модел', 'расширен', 'конструктивн', 'м', 'е', 'порядк', 'множеств', 'пуст', 'модел', 'е', 'м', 'конструктивн', 'множеств', 'порядк', 'расширен', 'пуст', 'расширен', 'порядк', 'модел', 'конструктивн', 'м', 'е', 'пуст', 'множеств', 'м', 'множеств', 'порядк', 'модел', 'конструктивн', 'е', 'расширен', 'пуст']",smj-137,510
2862,"['г', 'р', 'т', 'й', 'е', '®', 'т', 'е', 'г', 'р', 'й', '®', 'т', 'г', 'р', '®', 'е', 'й', 'р', 'е', 'т', 'г', '®', 'й']",smj-138,517
2863,"['многообраз', 'колец', 'конечн', 'машин', 'пуст', 'равенств', 'теор', 'класс', 'г', 'эквациональн', 'тождеств', 'кольц', 'м', 'теор', 'многообраз', 'г', 'эквациональн', 'колец', 'конечн', 'пуст', 'класс', 'машин', 'кольц', 'равенств', 'м', 'тождеств', 'эквациональн', 'равенств', 'класс', 'г', 'колец', 'конечн', 'пуст', 'многообраз', 'теор', 'тождеств', 'машин', 'м', 'кольц', 'машин', 'пуст', 'тождеств', 'класс', 'г', 'колец', 'теор', 'конечн', 'эквациональн', 'многообраз', 'равенств', 'м', 'кольц']",smj-139,512
2864,"['соболев', 'след', 'значен', 'функц', 'мер', 'продолжен', 'пространств', '∇', 'пик', 'хайлаш', 'класс', 'мер', 'продолжен', 'функц', 'пространств', '∇', 'пик', 'соболев', 'след', 'значен', 'хайлаш', 'класс', 'соболев', '∇', 'пространств', 'след', 'пик', 'класс', 'функц', 'продолжен', 'значен', 'хайлаш', 'мер', 'пик', 'продолжен', 'класс', 'функц', 'пространств', '∇', 'соболев', 'след', 'хайлаш', 'значен', 'мер']",smj-14,517
2865,"['банахов', 'комплексн', 'доказательств', 'т', 'г', 'л', 'мер', 'алгебр', 'е', 'х', 'функц', 'элемент', 'пуст', 'о', 'мер', 'х', 'норм', 'о', 'совокупн', 'алгебр', 'банахов', 'функц', 'определен', 'е', 'т', 'элемент', 'г', 'пуст', 'алгебр', 'элемент', 'г', 'некотор', 'пуст', 'норм', 'произвольн', 'след', 'мер', 'банахов', 'е', 'х', 'т', 'функц', 'функц', 'совокупн', 'г', 'т', 'удовлетворя', 'мер', 'гомоморфизм', 'м', 'некотор', 'банахов', 'алгебр', 'е', 'х', 'элемент']",smj-140,517
2866,"['некотор', 'пуст', 'х', 'образ', 'г', 'е', 'полн', 'т', 'явля', 'содерж', 'а', 'д', 'решетк', 'п', 'х', 'услов', 'е', 'свойств', 'ионссон', 'д', 'решетк', 'м', 'минимальн', 'покрыт', 'люб', 'р', 'некотор', 'полн', 'е', 'множеств', 'явля', 'л', 'пуст', 'случа', 'содерж', 'люб', 'подпорядк', 'т', 'услов', 'полн', 'упорядочен', 'г', 'покрыт', 'элемент', 'облада', 'упорядочен', 'частичн', 'п', 'а', 'доказательств', 'л', 'содерж', 'существ', 'г', 'решетк', 'х']",smj-141,512
2867,"['групп', 'оператор', 'х', 'действ', 'д', 'е', 'м', 'пуст', 'компактн', 'г', 'р', 'форм', 'т', 'разрешим', 'оператор', 'непрерывн', 'пуст', 'групп', 'компактн', 'е', 'дм', 'кажд', 'м', 'форм', 'разрешим', 'г', 'р', 'т', 'форм', 'м', 'т', 'р', 'непрерывн', 'компактн', 'гладк', 'нормальн', 'работ', 'ш', 'оператор', 'е', 'пуст', 'г', 'явля', 'пуст', 'д', 'гладк', 'компактн', 'м', 'оператор', 'е', 'г', 'р', 'т', 'разрешим', 'групп', 'форм']",smj-142,515.1
2868,"['т', 'п', 'компонент', 'р', 'множеств', 'групп', 'рт', 'конечн', 'полигонометр', 'лин', 'вид', 'всюд', 'прост', 'кажд', 'люб', 'теор', 'элемент', 'групп', 'г', 'прост', 'р', 'котор', 'сторон', 'модел', 'т', 'некотор', 'полигонометр', 'лин', 'полигонометр', 'некотор', 'множеств', 'т', 'котор', 'сторон', 'люб', 'элемент', 'модел', 'след', 'определен', 'теор', 'р', 'е', 'прост', 'е', 'котор', 'вид', 'л', 'явля', 'формул', 'всюд', 'теор', 'определен', 'модел', 'лин', 'г', 'п']",smj-143,510
2869,"['многозначн', 'непрерывн', 'пространств', 'последовательн', 'множеств', 'кажд', 'г', '€', 'т', 'р', 'пуст', 'утвержден', 'е', 'м', 'м', 'так', 'люб', 'кажд', 'р', 'явля', 'т', 'непрерывн', 'пространств', '€', 'е', 'п', 'множеств', 'функц', 'е', '€', 'р', 'м', 'кажд', 'люб', 'функц', 'множеств', 'пуст', 'х', 'явля', 'г', 'точк', 'значен', 'м', 'непрерывн', 'существ', 'п', 'селектор', 'г', 'кажд', 'х', 'ф', 'е', 'функц', 'множеств', 'отображен', 'р']",smj-144,517
2870,"['решен', 'х', 'г', 'задач', 'уравнен', 'формул', 'дарб', 'кош', 'кош', 'уравнен', 'г', 'х', 'задач', 'решен', 'формул', 'дарб', 'уравнен', 'формул', 'х', 'задач', 'г', 'решен', 'дарб', 'кош', 'г', 'кош', 'х', 'задач', 'решен', 'формул', 'уравнен', 'дарб']",smj-145,517
2871,"['равномерн', 'е', 'люб', 'оценк', 'см', 'г', 'так', 'емкост', 'множеств', 'х', 'п', 'конформн', 'шп', 'конденсатор', 'е', 'так', 'конформн', 'г', 'лиш', 'совершен', 'функц', 'класс', 'х', 'п', 'континуум', 'соединя', 'множеств', 'конденсатор', 'шп', 'х', 'континуум', 'п', 'множеств', 'так', 'функц', 'случа', 'см', 'е', 'г', 'конформн', 'конденсатор', 'оценк', 'множеств', 'кольц', 'совершен', 'функц', 'лиш', 'пуст', 'е', 'равномерн', 'оценк', 'соединя', 'х', 'п', 'г', 'конденсатор']",smj-146,517
2872,"['элемент', 'систем', 'вид', 'слов', 'лмодул', 'пуст', 'алгебр', 'так', 'л', 'г', 'м', 'е', 'равенств', 'модул', 'алгебр', 'т', 'пуст', 'порожда', 'е', 'так', 'конечн', 'алгоритм', 'элемент', 'г', 'систем', 'слов', 'вид', 'м', 'систем', 'множеств', 'м', 'так', 'слов', 'конечн', 'многообраз', 'лмодул', 'порожда', 'элемент', 'алгебр', 'г', 'вид', 'пуст', 'е', 'слов', 'вид', 'свободн', 'пуст', 'конечн', 'элемент', 'систем', 'г', 'алгебр', 'м', 'модул', 'равенств', 'многообраз']",smj-147,519.49
2873,"['порядк', 'х', 'нильпотентн', 'квазимногообраз', 'групп', 'элемент', 'класс', 'след', 'свойств', 'х', 'свойств', 'нильпотентн', 'групп', 'класс', 'элемент', 'квазимногообраз', 'след', 'порядк', 'класс', 'след', 'порядк', 'групп', 'х', 'элемент', 'квазимногообраз', 'свойств', 'нильпотентн', 'групп', 'х', 'элемент', 'квазимногообраз', 'класс', 'нильпотентн', 'свойств', 'порядк', 'след']",smj-148,512
2874,"['задач', 'е', 'явля', 'п', 'г', 'х', 'р', 'функц', 'услов', 'собствен', 'краев', 'ф', 'задач', 'собствен', 'е', 'краев', 'г', 'п', 'х', 'р', 'функц', 'услов', 'ф', 'явля', 'е', 'ф', 'функц', 'задач', 'г', 'х', 'п', 'р', 'услов', 'краев', 'собствен', 'явля', 'услов', 'г', 'е', 'п', 'задач', 'х', 'р', 'функц', 'краев', 'собствен', 'явля', 'ф']",smj-149,517
2875,"['решетк', 'замкнут', 'конечн', 'подгрупп', 'разрешим', '⊂', 'длин', 'доказа', 'формац', 'групп', 'насыщен', 'пуст', 'тотальн', 'лемм', 'минимальн', 'люб', 'непуст', 'поскольк', 'решетк', 'кратн', 'подгрупп', 'формац', 'конечн', 'разрешим', 'некотор', 'групп', 'насыщен', 'тотальн', 'формац', 'длин', 'конечн', 'имеет', 'люб', '⊂', 'минимальн', 'максимальн', 'насыщен', 'групп', 'подформац', 'так', 'подгрупп', 'замкнут', 'разрешим', 'подформац', 'непуст', 'длин', 'минимальн', 'насыщен', 'так', 'подгрупп', 'формац', 'групп', 'тотальн', 'пуст', 'замкнут', 'конечн']",smj-15,512
