,udc,keywords
2846,517,"['\x1b', '\x19', '\x07', '\x0f', '\x03', '\x10', '\x08', '\x12', '\x00', '\x0f\x10', '\x17', '\x1b\x17', '\x06\x10', '\x02\x03\x04', '\x05', '\x1b', '\x02', '\x08', '\x19', '\x04\x04\x05\x08\x05', '\x1b\x18', '\x02\x05', '\x04\x03', '\x04\x11\x02', '\x08\x08\x06', '\x08\x10', '\x06\x04\x12', '\x08\x04\x04', '\x04\x11', '\x11', '\x19', '\x19\x1b', '\x05', '\x04', '\x0f\x10', '\x11\x02', '\x10', '\x12', '\x08\x05', '\x03\x12', '\x13', '\x0f\x12', '\x04', '\x02', '\x08', '\x04\x04', '\x06\x04', '\x04\x16', '\x16', '\x06', '\x12', '\x05\x08\x10', '\x1b\x18', '\x02\x05', '\x05', '\x18']"
2847,517,"['т', 'управлен', 'дх', 'допустим', 'х', 'получ', 'сво', '\x0e', 'подстав', 'ранг', 'нейн', 'ни', 'я', 'лен', 'услов', 'перемен', 'функционал', 'ах', 'формул', 'дифференциальн', 'так', 'лемм', 'усл', 'рассматрива', 'задач', 'относительн', 'запишет', 'прич', 'е', 'х°', 'п', 'пуст', 'систем', 'линейн', 'частн', 'краев', 'эх', 'мест', 'н', 'хп', 'единствен', 'особ', 'функциона', 'единствен', 'функц', 'управлен', 'некотор', 'точк', 'одн', 'р', 'производн', 'работ', 'соотношен', 'прав', 'метод', 'неопределен']"
2848,517,"['о', '»', 'п', 'эт', 'степен', 'случа', 'асимптотическ', 'см', 'полаг', 'удовл', '–', 'рациональн', 'вычислен', 'вос', 'многочлен', 'класс', 'след', 'решен', 'единичн', 'ни', 'х', 'интерва', 'многочл', 'тип', 'аппроксимац', 'тг', 'полож', 'перемен', 'нул', 'ортогональн', 'формул', 'га', 'теорем', 'сил', 'частност', 'пуп', 'известн', 'распределен', 'подход', 'ут', 'уп', 'дифференциальн', 'пуст', 'см', 'одн', 'асимптотик', 'прям', 'т', 'мест', 'удк', 'показыва', 'пол', 'рамк', 'хе', 'люб', 'бесконечн']"
2849,517,"['н', 'част', 'м', 'единствен', 'функциона', 'уравнен', 'дифференциальн', 'л', 'тип', 'решен', 'общ', 'класс', 'свойств', 'обобщен', 'уравнен', 'решен', 'х', 'р', 'функц', 'произвольн', 'внутр', 'разрешим', 'широк', 'линейн', 'важн', 'суммируем', 'вует', 'равенств', 'обознач', 'существован', 'го', 'област', 'г', 'функц', 'люб', 'например', 'говор', 'принадлеж', 'неизвестн', 'посвящен', 'приход', 'тождеств', 'задач', 'р', 'п', 'подробн', 'удовлетворя', 'област', 'втор', 'услов', 'угодн', 'б', 'степен', 'существен', 'перемен', 'рем']"
2850,519.45,"['локальн', 'подгрупп', 'частност', 'см', 'нормальн', 'котор', 'противореч', 'поскольк', 'минимальн', 'абел', 'сам', 'рассужден', 'теорем', 'радикальн', 'имеет', 'групп', 'содерж', 'конечн', 'апк', 'н', 'расширен', 'ргрупп', 'сверх', 'очевидн', 'утвержден', 'автор', 'двух', 'имеют', 'локальн', 'нильпотентн', 'вс', 'ясн', 'явля', 'групп', 'факторизац', 'ак', 'ранг', 'абелев', 'сверхразрешим', 'радика', 'тентн', 'минимальн', 'сверхразрешим', 'абелев', 'п', 'нильпотентн', 'явля', 'факторгрупп', 'факторизуем', 'следовательн', 'наибольш', 'рассмотр', 'м', 'см', 'ни', 'напомн']"
2851,517,"['сход', 'университет', 'ным', 'тк', 'стат', 'охватыва', 'измерим', 'функц', 'т', 'ф', 'дифференц', 'станов', 'поступ', 'тод', 'д', 'т', 'смеша', 'процесс', 'полож', 'вариант', 'линейн', 'ехр', 'устанавлива', 'лам', 'объем', 'выполнен', '\x0e\x0e', 'докаж', 'котор', 'вариант', 'общероссийск', 'формул', 'июн', 'редакц', 'следовательн', 'приближ', 'такж', 'ограничен', 'буд', 'сход', 'использован', 'точн', 'б', 'одн', 'л', 'рассмотр', 'поправк', 'тип', 'нен', 'номер', 'укр', 'дает', 'сходим', 'отсюд', 'пространств', 'погреш']"
2852,517,"['отсюд', 'неравенств', 'отображен', 'точк', 'класс', 'ран', 'то', 'таков', 'величин', 'знач', 'имеет', '\ufeff', 'подход', 'мет', 'функц', 'обобщен', 'определен', 'работ', 'ражен', 'метрическ', 'внутр', 'равенств', 'циа', 'лага', 'параметр', 'различн', 'задад', 'знак', 'класс', 'имеет', 'пуст', 'линейн', 'соболевск', 'матричн', 'определен', 'функц', 'дифференциа', 'сепарабельн', 'строг', 'сход', 'формул', 'числ', 'ν', 'существ', 'функц', 'заключ', 'последовательн', 'равенств', 'доказательств', 'случ', 'точк', 'равносильн', 'векторфункц', 'диффер', 'связн', 'вектор']"
2853,514,"['зада', 'геодезическ', 'всяк', 'равенств', 'ческ', 'определя', 'совпада', 'метрик', 'связност', 'последовательн', 'пуст', 'теорем', 'буд', 'говор', 'луч', 'так', 'асимптотическ', 'вложен', 'ни', 'коническ', 'предполож', 'котор', 'идеальн', 'геодез', 'замыкан', 'такж', 'внутрен', 'последовательн', 'услов', 'геодезическ', 'пространств', 'плоск', 'сфер', 'называ', 'неположительн', 'существ', 'одн', 'теорем', 'односвязн', 'выполня', 'см', 'содержа', 'ранг', 'след', 'эквивалентн', 'метрик', 'ограничен', 'доказательств', 'обознача', 'точек', 'определ', 'общ', 'стат', 'орисфер', 'задач', 'из']"
2854,517,"['периодическ', 'пространств', 'точек', 'функц', 'уравнен', 'област', 'захват', 'подставл', 'щг', 'кажд', 'услов', 'вектор', 'ни', 'равенств', 'е', 'координат', 'р', 'уравнен', 'систем', 'х', 'нужн', 'послед', 'определен', 'друг', 'таков', 'во', 'тх', 'котор', 'ф', 'фи', 'отдел', 'предполага', 'лг', 'ц', 'результат', 'дан', 'т', 'границ', 'зада', 'дад', 'разн', 'говор', 'област', 'случа', 'минимум', 'х', 'формул', 'индекс', 'введ', 'б', 'говор', 'иг', 'найд', 'указа', 'ы', 'называ']"
2855,517,"['значен', 'лемм', 'уравнен', 'са', 'фф', 'единствен', 'интервал', 'вид', 'меньш', 'фх', 'использу', 'докаж', 'результат', 'полня', 'функц', 'равенств', 'услов', 'дальн', 'случа', 'конечн', 'возраста', 'интерва', 'удовлетворя', 'уравнен', 'начальн', 'ближайш', 'существован', 'различн', 'задач', 'имеет', 'корн', 'так', 'числ', 'собствен', 'строг', 'б', 'п', 'част', 'фхх', 'нул', 'тервал', 'пар', 'интервал', 'значен', 'пуст', 'свойств', 'функц', 'счетн', 'чи', 'неравенств', 'доказател', 'решен', 'сл', 'о', 'га', 'теорем']"
2856,519.2,"['устойчив', 'х', 'допуска', 'удовлетворя', 'г', 'бесконечн', 'дифференциальн', 'вопрос', 'б', 'е', 'т', 'элементарн', 'следовательн', 'использован', 'перв', 'процесс', 'теорем', 'функц', 'низш', 'известн', 'отсюд', 'прич', 'фат', 'жестк', 'стр', 'сты', 'вектор', 'а', 'услов', 'функц', 'выход', 'процесс', 'существован', 'буд', 'бесконечн', 'т', 'полезн', 'отсюд', 'имет', 'принад', 'необходим', 'котор', 'траектор', 'процесс', 'стохастическ', 'строг', 'определенноположительн', 'е', 'т', 'люб', 'рассматрива', 'видет', 'дующ', 'цесс', 'аналогичн', 'качеств']"
2857,517,"['уравнен', 'работ', 'област', 'цел', 'выш', 'цилиндр', 'производн', 'видет', 'яв', 'тельност', 'параметр', 'жат', 'пространств', 'такж', 'последовательн', 'ран', 'докаж', 'уравнен', 'производн', 'периодическ', 'выш', 'зад', 'неп', 'покаж', 'ност', 'са', 'поверхн', 'зависим', 'решен', 'числ', 'определ', 'найд', 'работ', 'област', 'ир', 'о', 'использован', 'номер', 'дч', 'нул', 'чен', 'равенств', 'задач', 'х', 'принадлеж', 'отмеча', '»', 'вмест', 'дифференциальн', 'установл', 'предельн', 'свойств', 'см', 'ствен', 'ич', 'гладк']"
2858,517,"['числ', 'оценк', 'справедлив', '»', 'счита', 'си', 'равенств', 'исследован', 'неавтономн', 'еп', 'настоя', 'соответствен', 'огр', 'жим', 'устойчив', 'справедлив', 'завис', 'замечан', 'теорем', 'выполн', 'достаточн', 'результат', 'исходн', 'доказательств', 'векторн', 'работ', 'рассмотр', 'примен', 'систем', 'возмущен', 'положительн', 'мест', 'постоя', 'достаточн', 'скалярн', 'перемен', 'предложен', 'порядк', 'оценок', 'замечан', 'нечетн', 'указа', 'асимптотическ', 'функц', 'сист', 'ю', 'услов', 'сохраня', 'пуст', 'ни', 'предполага', 'теорем', 'производн', 'котор', 'мест', 'промежутк']"
2859,510,"['кластер', 'существ', 'выполня', 'множеств', 'лемм', 'времен', 'контактн', 'пространств', 'потреб', 'явля', 'следовательн', 'определен', 'гебр', 'списк', 'сил', 'пуст', 'содержа', 'отношен', 'требуем', 'динамическ', 'влекут', 'рассматрива', 'абстрактн', 'найдет', 'п', 'эт', 'буд', 'использован', 'алгебр', 'включен', 'контакт', 'определен', 'клик', 'доказательств', 'произвольн', 'изоморфн', 'соответствующ', 'выразител', 'получа', 'выполня', 'единствен', 'справедлив', 'так', 'клан', 'стандартн', 'контактн', '⇔', 'верс', 'множеств', 'построен', 'аналогичн', 'назов', 'учитыв', 'динамическ', 'противн', 'получа']"
2860,517,"['так', 'сверх', 'существ', 'г', 'ляпунов', 'е', 'лемм', 'односторон', 'выполня', 'использован', 'отсюд', 'случа', 'лен', 'ут', 'м', 'т', 'неограничен', 'огранич', 'точк', 'одн', 'рассмотрет', 'свойств', 'влож', 'обобщен', 'ры', 'промежутк', 'п', 'пространств', 'уравнен', 'л', 'н', 'ы', 'хх', 'векторфункц', 'начальн', 'работ', 'должн', 'дифференц', 'ност', 'верхн', 'ем', 'пуст', 'х', 'уравнен', 'справ', 'люб', 'определ', 'у', 'случа', 'измер', 'очевидн', '¥', 'скалярн', 'расстоян', 'липшиц', 'промежутк']"
2861,512,"['\x02', '\x05', '\x00', '\x08', '\x10', '\x04', '\x03\x03', '\x03\x08\x18', '\x18\x03\x08', '\x07', '\x05\x06\x1a', '\x12\x11', '\x11\x12', '\x1a\x04', '\x11', '\x0f\x10', '\x17', '\x08\x06', '\x18\x06', '\x05', '\x00\x1a', 'пользовательск', '\x10\x03', '\x08\x16', '\x11\x11\x11', 'прочита', '\x04\x04', '\x16\x18', '\x11', '\x1b', '\x03', '\x18', '\x00', '\x12', '\x04', '\x11\x12', '\x04\x04', '\x03\x03', '\x08', '\x07', '\x05\x06', '\x02\x11', '\x08', '\x03\x03', '\x19\x0f', '\x02', '\x08\x16', '\x00', '\x0e\x0e', '\x11\x12\x11', '\x05\x1a', '\x1b', '\x11\x11', '\x11', '\x08\x08', 'номер']"
2862,517,"['услов', 'изохрон', 'возмож', 'литератур', 'дел', 'тгх', 'степен', 'называ', 'удовл', 'неиз', 'ноябр', 'учитыв', 'зф', 'двух', 'изохрон', 'уравнен', 'последн', 'такж', 'крив', 'ви', 'математическ', 'воробьев', 'доказыва', 'записа', 'у', 'необходим', 'доказа', 'алгоритм', 'ф', 'координат', 'ху', 'явля', 'случа', 'сказа', 'некотор', 'рассматрив', 'пф', 'ма', 'гиттл', 'га', 'прав', 'пользовательск', 'необходим', 'услов', 'дифференциальн', 'одновремен', 'л', 'сист', 'учет', 'прочита', 'вид', 'доказа', 'й', 'ност', 'порта', 'част']"
2863,512,"['\x05', '\x08', '\x17', '\x0f', '\x00', '\x03', '\x12\x03', '\x19', '\x11', '\x05\x06', '\x02\x05', '\x12', '\x12\x10\x11', '\x10\x11', '\x11', '\x02\x05', '\x12', '\x19', '\x1b', '\x03\x10', '\x17', '\x05\x02\x03', '\x06\x10', 'ǳ\x02', '\x11\x06', '\x08', '\x1a', '\x02\x11\x12', '\x11', '\x03', '\x13', '\x10', '\x02\x03\x04\x05', '\x10\x19', '\x1a', '\x16', '\x00', '\x10\x10', 'ǳ\x05', '\x19\x17', 'использован', '\x02\x1b', '\x00', '\x03\x02', '\x11', '\x05\x10', '\x16', '\x07', '\x02', '\x19', '\x11\x11', '\x18', '\x02\x11\x12', '\x1b', '\x02\x03\x11\x05', '\x10\x11']"
